app_id,about_the_game,achievements_total,background_image,coming_soon,content_descriptors,controller_support,detailed_description,developer,developers,discount_percent,dlc_count,dlc_list,first_movie_url,first_screenshot_url,header_image,legal_notice,metacritic_score,metacritic_url,movies_count,name,package_groups,pc_requirements_min,pc_requirements_rec,platforms_linux,platforms_mac,platforms_windows,price_currency,price_final,price_initial,price_usd_final,price_usd_original,publisher,publishers,recommendations,recommendations_total,release_date,required_age,screenshots_count,short_description,steam_url,support_email,support_url,supported_languages,type,website,steamspy_name,steamspy_developer,steamspy_publisher,steamspy_positive,steamspy_negative,steamspy_owners,steamspy_ccu,steamspy_owners_low,steamspy_owners_high,steamspy_owners_mid,genres_Action,genres_Adventure,genres_Animation & Modeling,genres_Audio Production,genres_Casual,genres_Design & Illustration,genres_Early Access,genres_Education,genres_Free To Play,genres_Game Development,genres_Indie,genres_Massively Multiplayer,genres_RPG,genres_Racing,genres_Simulation,genres_Sports,genres_Strategy,genres_Utilities,platforms_linux.1,platforms_mac.1,platforms_windows.1,categories_Captions available,categories_Co-op,categories_Commentary available,categories_Cross-Platform Multiplayer,categories_Family Sharing,categories_Full controller support,categories_HDR available,categories_In-App Purchases,categories_Includes Source SDK,categories_Includes level editor,categories_LAN Co-op,categories_LAN PvP,categories_MMO,categories_Multi-player,categories_Online Co-op,categories_Online PvP,categories_Partial Controller Support,categories_PvP,categories_Remote Play Together,categories_Remote Play on Phone,categories_Remote Play on TV,categories_Remote Play on Tablet,categories_Shared/Split Screen,categories_Shared/Split Screen Co-op,categories_Shared/Split Screen PvP,categories_Single-player,categories_Stats,categories_Steam Achievements,categories_Steam Cloud,categories_Steam Leaderboards,categories_Steam Timeline,categories_Steam Trading Cards,categories_Steam Workshop,categories_Tracked Controller Support,categories_VR Only,categories_VR Supported,steamspy_score_rank,steamspy_average_playtime,steamspy_median_playtime,steamspy_players_forever,steamspy_players_2weeks
3008810,0,0.0,0,0,0,0,0,0,Shrey Games Inc.,,0.0,0,0,0,0,0,,0,1.0,Endeavor,0,0,0,True,True,True,0,,,0.0,0.0,0,Shrey Games Inc.,0.0,,Coming soon,0,5.0,"Endeavor is a 3D Space Adventure. Explore, Gather, Build and Battle your way through the unknown frontiers of deep space.",https://store.steampowered.com/app/3008810/,0,0,0,game,0,Endeavor,,,0,0,"0 .. 20,000",0,,,,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,,,,,
3011550,0,0.0,0,0,0,0,0,0,Cassandra Wang,0.0,0.0,0,0,0,0,0,,0,1.0,Nihiland,0,0,0,False,False,True,0,0.99,0.99,0.0,0.0,0,Cassandra Wang,0.0,,"Jul 5, 2024",0,5.0,Have you ever felt the Nihility? A feeling that everything is meaningless and feeling down because of it... Come to Nihiland to relax and meditate and hopefully you will have all the answers.,https://store.steampowered.com/app/3011550/,0,0,0,game,0,Nihiland,Cassandra Wang,Cassandra Wang,6,1,"50,000 .. 100,000",0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
3013880,0,0.0,0,0,0,0,0,0,Aidan Strong,0.0,0.0,0,0,0,0,0,,0,0.0,Flight Risk,0,0,0,False,True,True,0,0.99,0.99,0.0,0.0,0,Aidan Strong,0.0,,"Jun 17, 2024",0,5.0,"Fight Risk is a minimalistic desk job game where you play as an air traffic controller trying to save a rogue flight. Master the communication systems before it's too late, or just wing it and see what happens!",https://store.steampowered.com/app/3013880/,0,0,0,game,0,Flight Risk,Aidan Strong,Aidan Strong,13,1,"0 .. 20,000",0,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,
3013930,0,0.0,0,0,0,0,0,0,Megalink,,0.0,0,0,0,0,0,,0,1.0,Hunter's Arena: Revolution,0,0,0,False,False,True,0,,,0.0,0.0,0,Megalink,0.0,,Coming soon,10,10.0,"“Hunter’s Arena Revolution” merges survival and escape elements of the extraction genre with thrilling combat action, offering an accessible yet immersive gaming experience.",https://store.steampowered.com/app/3013930/,0,0,0,game,0,Hunter's Arena: Revolution,,,0,0,"0 .. 20,000",0,,,,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
3015220,,,,,,,,,,,,,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3015220/header.jpg?t=1717151959,,,,,Cozy Marbles Playtest,,,,,,,,,,,,,,,,"May 31, 2024",0,,,https://store.steampowered.com/app/3015220/,,,,,,Cozy Marbles Playtest,,,0,0,"0 .. 20,000",0,0.0,20000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3017450,"Hundreds of beautiful girls are captured by horrible monsters, who exploit them to extract magical energy. You'll embark on adventures in dungeons, aboard pirate ships, and through forgotten temples to rescue these hostages from their vile captors. Defeat the guards and decide the fate of the prisoners. Remember, each girl’s release grants you new magical powers and skills, which you can use to compete in the Pleasure Tower, where the best heroes vie for the Stud Throne!<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3017450/extras/dl_aa_21.08.24_616x142_1_pg.gif?t=1747396611"" /><br><br>Immerse yourself in captivating match-3 battle gameplay where you align elemental gems to unleash magical techniques and triumph in combat. Craft ingenious strategies by combining hundreds of abilities and effects, tailoring your approach to each unique opponent.<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3017450/extras/dl_aa_21.08.24_616x142_2_pg.gif?t=1747396611"" /><br><br><ul class=""bb_ul""><li>Dynamic Role System: Each girl you collect enhances your team's capabilities, making every acquisition meaningful and impactful.<br></li><li>Vast Character Roster: Amass a diverse collection of hundreds of characters, each brought to life with stunning high-resolution animations and compelling backstories.<br></li><li>Strategic Progression: Utilize special items to amplify your team's abilities and fuel your adventures.<br></li><li>Engaging Weekly Events: Dive into riveting storylines that offer opportunities to recruit new characters, acquire valuable items, and gather resources to bolster your team's strength.</li></ul><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3017450/extras/1722259502395.png?t=1747396611"" />",170.0,https://store.akamai.steamstatic.com/images/storepagebackground/app/3017450?t=1747396611,False,"1, 3, 4, 5",,"Hundreds of beautiful girls are captured by horrible monsters, who exploit them to extract magical energy. You'll embark on adventures in dungeons, aboard pirate ships, and through forgotten temples to rescue these hostages from their vile captors. Defeat the guards and decide the fate of the prisoners. Remember, each girl’s release grants you new magical powers and skills, which you can use to compete in the Pleasure Tower, where the best heroes vie for the Stud Throne!<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3017450/extras/dl_aa_21.08.24_616x142_1_pg.gif?t=1747396611"" /><br><br>Immerse yourself in captivating match-3 battle gameplay where you align elemental gems to unleash magical techniques and triumph in combat. Craft ingenious strategies by combining hundreds of abilities and effects, tailoring your approach to each unique opponent.<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3017450/extras/dl_aa_21.08.24_616x142_2_pg.gif?t=1747396611"" /><br><br><ul class=""bb_ul""><li>Dynamic Role System: Each girl you collect enhances your team's capabilities, making every acquisition meaningful and impactful.<br></li><li>Vast Character Roster: Amass a diverse collection of hundreds of characters, each brought to life with stunning high-resolution animations and compelling backstories.<br></li><li>Strategic Progression: Utilize special items to amplify your team's abilities and fuel your adventures.<br></li><li>Engaging Weekly Events: Dive into riveting storylines that offer opportunities to recruit new characters, acquire valuable items, and gather resources to bolster your team's strength.</li></ul><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3017450/extras/1722259502395.png?t=1747396611"" />",,Flushee 💘,,2.0,"3385540, 3413570",http://video.akamai.steamstatic.com/store_trailers/257040169/movie_max_vp9.webm?t=1722616429,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3017450/ss_ef1e82aaf169cc43976c9d4c4d29f5839064446c.1920x1080.jpg?t=1747396611,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3017450/header.jpg?t=1747396611,,,,1.0,Dirty League 🔞,,"<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10 and Windows 11<br></li><li><strong>Processor:</strong> x86, x64 architecture with SSE2 instruction set support<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> DirectX10, DirectX11, and DirectX12-capable GPUs<br></li><li><strong>DirectX:</strong> Version 10<br></li><li><strong>Network:</strong> Broadband Internet connection<br></li><li><strong>Storage:</strong> 2 GB available space<br></li><li><strong>Additional Notes:</strong> Internet required</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10 and Windows 11<br></li><li><strong>Processor:</strong> X64 architecture with SSE2 instruction set support<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> DirectX11, and DirectX12-capable GPUs<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Network:</strong> Broadband Internet connection<br></li><li><strong>Storage:</strong> 2 GB available space<br></li><li><strong>Additional Notes:</strong> Internet required</li></ul>",False,False,True,,,,,,,Flushee 💘,,,"Oct 11, 2024",0,11.0,Assemble a team of 5 daring girls and compete against other heroes in captivating match-3 team battles. Discover the best combination among hundreds of abilities and effects that will help you rise to the top of the Pleasure Tower and claim the throne of the universe’s greatest champion!,https://store.steampowered.com/app/3017450/,support.app@flushee.games,,,game,,Dirty League,,,0,0,"0 .. 20,000",0,0.0,20000.0,10000.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3018070,0,0.0,0,0,0,0,0,0,ぬ Game,0.0,0.0,0,0,0,0,0,,0,1.0,Escape Horror Online,0,0,0,False,False,True,0,2.99,2.99,0.0,0.0,0,ぬ Game,0.0,,"Feb 20, 2025",0,5.0,"A multiplayer horror escape game for one or up to four players, PvE mode allows you and your friends to work together to escape from an area. In PvP mode, you can also play as the monster and prevent players from escaping. Use your special skills to prevent them from escaping!",https://store.steampowered.com/app/3018070/,0,0,0,game,0,Escape Horror Online,ぬ Game,ぬ Game,1,0,"0 .. 20,000",0,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
3020580,0,0.0,0,0,0,0,0,0,"Owner, LB",,0.0,0,0,0,0,0,,0,1.0,TouchNothing,0,0,0,False,False,True,0,,,0.0,0.0,0,"Owner, LB",0.0,,"Jun 25, 2024",0,6.0,"3D view, first person but no person，challenge yourself，several levels，A torture game.",https://store.steampowered.com/app/3020580/,0,0,0,game,0,TouchNothing,,,0,0,"0 .. 20,000",0,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
3022010,"<img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/titulos-20.png?t=1730214105"" /><br><br>Imagine being confined to your bed by sleep paralysis, unable to move, while something keeps you company in the darkness of your room on a stormy, rainy night. Your only hope is to survive until dawn, using your wits to overcome fear and stay calm. But here comes the real challenge: every blink counts. Can you maintain your sanity and survive until daylight dispels the night terrors?<br><br>Welcome to Bonanit, a 100% random game where no two playthroughs are the same. Each night brings new horrors, and every moment of sleep paralysis tests your mental resilience. The sinister atmosphere intensifies with every whisper in the dark, where each decision could be your last.<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/titulos-22.png?t=1730214105"" /><br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/Bonanit_2.gif?t=1730214105"" /><br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/Descripcion_EN-13.png?t=1730214105"" /><br>In &quot;Bona nit,&quot; experience the paralyzing reality of sleep paralysis. Imagine being trapped in your bed, unable to move, while sensing a sinister presence lurking in the darkness of your room. Every sound, every shadow, and every whisper will make you question your sanity. Can you survive until dawn?<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/Bonanit_1.gif?t=1730214105"" /><br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/Descripcion_EN-14.png?t=1730214105"" /><br>You will never know what to expect in &quot;Bona nit.&quot; Each game is a unique experience, with randomly generated horrors ensuring that every night is different from the last. This unpredictability keeps you constantly on edge, never knowing what terror awaits around the corner.<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/Bonanit_3.gif?t=1730214105"" /><br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/Descripcion_EN-15.png?t=1730214105"" /><br>&quot;Bona nit&quot; not only tests your survival skills but also your mental strength. Face your worst fears while trying to stay calm in sleep paralysis situations. Every blink and every decision are crucial. Do you have what it takes to keep your sanity amidst the chaos?<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/Bonanit_6.gif?t=1730214105"" /><br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/Descripcion_EN-16.png?t=1730214105"" /><br>Immerse yourself in a terrifying environment with a raging storm outside and chilling whispers filling the darkness of your room. Sound and shadows combine to create an atmosphere so realistic that you will feel the terror in every fiber of your being. In &quot;Bona nit,&quot; every moment could be your last.<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/Bonanit_5.gif?t=1730214105"" /><br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/Descripcion_EN-17.png?t=1730214105"" /><br>The real test comes at the end of each night. Your goal is simple: survive until dawn. But with a malevolent entity lurking, every second feels eternal. Only the bravest and mentally strongest will survive the longest night of their lives. Are you ready to face the unknown and test your endurance?<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/Bonanit_4.gif?t=1730214105"" />",,https://store.akamai.steamstatic.com/images/storepagebackground/app/3022010?t=1730214105,True,"2, 5",,"<img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/titulos-20.png?t=1730214105"" /><br><br>Imagine being confined to your bed by sleep paralysis, unable to move, while something keeps you company in the darkness of your room on a stormy, rainy night. Your only hope is to survive until dawn, using your wits to overcome fear and stay calm. But here comes the real challenge: every blink counts. Can you maintain your sanity and survive until daylight dispels the night terrors?<br><br>Welcome to Bonanit, a 100% random game where no two playthroughs are the same. Each night brings new horrors, and every moment of sleep paralysis tests your mental resilience. The sinister atmosphere intensifies with every whisper in the dark, where each decision could be your last.<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/titulos-22.png?t=1730214105"" /><br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/Bonanit_2.gif?t=1730214105"" /><br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/Descripcion_EN-13.png?t=1730214105"" /><br>In &quot;Bona nit,&quot; experience the paralyzing reality of sleep paralysis. Imagine being trapped in your bed, unable to move, while sensing a sinister presence lurking in the darkness of your room. Every sound, every shadow, and every whisper will make you question your sanity. Can you survive until dawn?<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/Bonanit_1.gif?t=1730214105"" /><br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/Descripcion_EN-14.png?t=1730214105"" /><br>You will never know what to expect in &quot;Bona nit.&quot; Each game is a unique experience, with randomly generated horrors ensuring that every night is different from the last. This unpredictability keeps you constantly on edge, never knowing what terror awaits around the corner.<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/Bonanit_3.gif?t=1730214105"" /><br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/Descripcion_EN-15.png?t=1730214105"" /><br>&quot;Bona nit&quot; not only tests your survival skills but also your mental strength. Face your worst fears while trying to stay calm in sleep paralysis situations. Every blink and every decision are crucial. Do you have what it takes to keep your sanity amidst the chaos?<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/Bonanit_6.gif?t=1730214105"" /><br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/Descripcion_EN-16.png?t=1730214105"" /><br>Immerse yourself in a terrifying environment with a raging storm outside and chilling whispers filling the darkness of your room. Sound and shadows combine to create an atmosphere so realistic that you will feel the terror in every fiber of your being. In &quot;Bona nit,&quot; every moment could be your last.<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/Bonanit_5.gif?t=1730214105"" /><br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/Descripcion_EN-17.png?t=1730214105"" /><br>The real test comes at the end of each night. Your goal is simple: survive until dawn. But with a malevolent entity lurking, every second feels eternal. Only the bravest and mentally strongest will survive the longest night of their lives. Are you ready to face the unknown and test your endurance?<br><br><img class=""bb_img"" src=""https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/extras/Bonanit_4.gif?t=1730214105"" />",,Necesito Estudios,,0.0,,http://video.akamai.steamstatic.com/store_trailers/257037963/movie_max_vp9.webm?t=1721044672,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/ss_29863b8c5b829062f342169e9946b644770ac9a5.1920x1080.jpg?t=1730214105,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3022010/header.jpg?t=1730214105,,,,1.0,Bonanit - A Menorcan Horror Story,,"<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Win 10<br></li><li><strong>Processor:</strong> Intel Core i5 @ 2.5 GHz o euqivalente<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GeForce GTX 1050 ti or AMD R9 380<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 5 GB available space</li></ul>","<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Win 11<br></li><li><strong>Processor:</strong> Intel Core i5 @ 3.0 GHz or AMD Ryzen 5 o euqivalente<br></li><li><strong>Memory:</strong> 16 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA RTX 2060 / AMD Radeon RX 5700<br></li><li><strong>DirectX:</strong> Version 12<br></li><li><strong>Storage:</strong> 5 GB available space</li></ul>",False,False,True,,,,,,,Necesito Estudios,,,Coming soon,0,5.0,"Experience sleep paralysis in Bonanit, where every game is unique and every blink counts. Face the terror lurking in the darkness of your room and find out if you can maintain your sanity until daylight arrives.",https://store.steampowered.com/app/3022010/,info@necesitoestudios.com,https://necesitoestudios.com,,game,https://www.necesitoestudios.com,Bonanit,,,0,0,"0 .. 20,000",0,0.0,20000.0,10000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3024220,0,0.0,0,0,0,0,0,0,Hudson Waterman,,0.0,0,0,0,0,0,,0,1.0,Airsoft Battle Royale,0,0,0,False,False,True,0,,,0.0,0.0,0,Thunder Feet Productions,0.0,,To be announced,0,5.0,"Want a Third-Person, fast-action, 3-way control support shooter? You came to the right place. Good job.",https://store.steampowered.com/app/3024220/,0,0,0,game,0,The Remnants,,,0,0,"0 .. 20,000",0,,,,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
3026030,0,0.0,0,0,0,0,0,0,Robot ArtWorks,,0.0,0,0,0,0,0,,0,1.0,Mayalok Alpha v0.1.7,0,0,0,False,False,True,0,,,0.0,0.0,0,Robot ArtWorks,0.0,,Coming soon,0,8.0,"An Indian mythology inspired action-adventure RPG where you play as a secret agent, uncovering hidden mysteries in a magical world.",https://store.steampowered.com/app/3026030/,0,0,0,game,0,Mayalok Alpha v0.1.7,Robot ArtWorks,Robot ArtWorks,0,0,"0 .. 20,000",0,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
3026730,0,0.0,0,0,0,0,0,0,Ride the Lion Studios,,0.0,0,0,0,0,0,,0,1.0,Tamer: King of Dinosaurs,0,0,0,False,False,True,0,,,0.0,0.0,0,Ride the Lion Studios,0.0,,Coming soon,0,9.0,"A survival/action/dating sim with an interactive world based on the best selling harem novel series by Michael-Scott Earle. Fight, hunt, and tame dinosaurs, craft weapons and tools, build a fort to protect the alien women you love, and experience a romance story like no other.",https://store.steampowered.com/app/3026730/,0,0,0,game,0,Tamer: King of Dinosaurs,,,0,0,"0 .. 20,000",0,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,
3027590,0,0.0,0,0,0,0,0,0,Daiyu.studio,0.0,0.0,0,0,0,0,0,,0,1.0,Paw Paw Death Festival,0,0,0,False,False,True,0,3.99,3.99,0.0,0.0,0,Daiyu.studio,0.0,,"Dec 11, 2024",0,9.0,A simple job to execute sinners👻 in a surrealistic way! Three casual party modes for free thinking💭 and creative dark humor + with a great ridiculous 💬 comment function to get the audience 🥂 together on your ⚡ live streaming. (prequel of main game 🐾&quot;Paw Paw Destiny&quot;),https://store.steampowered.com/app/3027590/,0,0,0,game,0,Paw Paw Death Festival,Daiyu.studio,Daiyu.studio,0,0,"0 .. 20,000",0,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
3029620,0,0.0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,,0,0.0,暗影归途 Playtest,0,0,0,False,False,True,0,,,0.0,0.0,0,,0.0,,"Aug 20, 2024",0,1.0,,https://store.steampowered.com/app/3029620/,0,0,0,game,0,暗影归途 内部测试版,,,0,0,"0 .. 20,000",0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
3030850,0,0.0,0,0,0,0,0,0,GeckWiz,,0.0,0,0,0,0,0,,0,1.0,Aether Brew,0,0,0,False,False,True,0,,,0.0,0.0,0,GeckWiz,0.0,,To be announced,0,8.0,"Inherit a forgotten workshop and master the art of potion making in &quot;Aether Brew&quot;! A cozy, exploration-driven alchemy RPG game where you restore magic and uncover secrets in a mystical world.",https://store.steampowered.com/app/3030850/,0,0,0,game,0,Aether Brew,,,0,0,"0 .. 20,000",0,,,,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,
3031060,0,0.0,0,0,0,0,0,0,Final Boss Editing's Games,,0.0,0,0,0,0,0,,0,1.0,Worldseekers - Deckbuilding RPG,0,0,0,False,False,True,0,,,0.0,0.0,0,Final Boss Editing's Games,0.0,,2025,0,6.0,"A GPS role-playing game with narrative, deck-building, and mysterious arcana.",https://store.steampowered.com/app/3031060/,0,0,0,game,0,Worldseekers - Deckbuilding RPG,,,0,0,"0 .. 20,000",0,,,,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,,
3032010,0,0.0,0,0,0,0,0,0,White Blanket Games,,0.0,0,0,0,0,0,,0,1.0,The Supper: New Blood,0,0,0,False,False,True,0,,,0.0,0.0,0,Octavi Navarro,0.0,,Q3 2025,0,6.0,"Do you hear the doorbell, Stewie? Your first guest is here...and something tells me they’ll never leave this motel...",https://store.steampowered.com/app/3032010/,0,0,0,game,0,The Supper: New Blood,,,0,0,"0 .. 20,000",0,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,
3033900,0,0.0,0,0,0,0,0,0,AKAI KIRI,0.0,0.0,0,0,0,0,0,,0,1.0,Metamorphosis,0,0,0,False,False,True,0,1.99,1.99,0.0,0.0,0,AKAI KIRI,0.0,,"Aug 30, 2024",0,8.0,"An interactive visual novel in the mystical genre. Mikey is placed for treatment in an unusual institution, where he encounters supernatural phenomena and prepares for a metamorphosis to enter another world.",https://store.steampowered.com/app/3033900/,0,0,0,game,0,Metamorphosis,AKAI KIRI,AKAI KIRI,15,3,"0 .. 20,000",0,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,
